sample,remeshed_cd,clipped_cd,reference_cd,cd_diff_percent,remeshed_cl,clipped_cl,reference_cl,cl_diff_percent,remeshed_pressure_drag,clipped_pressure_drag,pressure_drag_diff_percent,remeshed_viscous_drag,clipped_viscous_drag,viscous_drag_diff_percent
sample_000000248,-72.85778279386486,-72.71526980630006,0.013163764881787146,-0.19560434328341966,413.33698058449386,412.330485111712,0.7484015122230333,-0.24350482053616246,-34.76572294093474,-34.628036446820495,-0.396040934768318,-38.53748577630466,-38.53157462899076,-0.015338694766478998
sample_000000249,-144.2783789234693,-141.89885719385273,0.0117863341771312,-1.6492573228028466,630.8244594530437,619.9052576662211,1.022565307831506,-1.730941409007832,-110.020816873916,-108.06918452564634,-1.7738755298519937,-35.79172433495587,-35.33727915460982,-1.2696934522995966
sample_000000250,-54.21725531792668,-52.0105161584672,0.009446503328360452,-4.0701786664029695,161.50245374558602,154.66437965388178,0.2821371814712776,-4.234037275047366,-15.655237740917022,-15.02772134937053,-4.008347889258779,-38.69059992370754,-37.105932903142026,-4.095741662549182
sample_000000251,-36.428904252479825,-35.73037042651553,0.008152512979227438,-1.9175263168030807,197.58192217349182,192.8780074489511,0.29645865458951454,-2.3807414528593958,-1.7381637484212815,-1.7112625074444778,-1.5476816267303481,-34.753694146285845,-34.08056278927588,-1.9368627524216804
sample_000000252,-130.09346181480882,-126.89011069937644,0.011920601197188385,-2.4623459709239124,649.1797056862953,632.9612568382223,1.0307021202386688,-2.4982988078666537,-94.64857939229897,-92.23101928662662,-2.554248696805115,-36.737720196998474,-35.91963014374298,-2.226839468722218
sample_000000253,-48.85607666094657,-47.44322297548845,0.01345299825549088,-2.8918688974210878,420.35312484152143,407.6238015840909,0.738186139051915,-3.0282451836725675,-9.802623692275883,-9.46170902988126,-3.4777899580420777,-39.26792513097885,-38.18949135631699,-2.7463477407189854
sample_000000254,-287.1468359843953,-267.210015844007,0.029659206711467892,-6.943074985326237,921.8295260908876,887.9128828575545,1.5838775448345708,-3.6792749931931725,-258.83869972562405,-238.64233277302313,-7.802684441704279,-32.37812095735846,-32.48801331101229,0.3394031228635944
sample_000000255,-264.78678821910637,-264.55167866584236,0.019310959303129115,-0.08879202578244244,853.0395661492306,851.5454987446163,1.3904811643557624,-0.17514631957328208,-234.87960631444875,-234.54502976585496,-0.14244597640625636,-33.204517652089656,-33.298207774956644,0.28216077055735217
sample_000000256,-314.02257824260494,-311.90350355872147,0.02452226905599749,-0.6748160262050747,1118.6101943310207,1103.8620817321646,1.7542996280648675,-1.3184318070403545,-284.5314205705615,-282.30853605667625,-0.7812439516970741,-33.438803875944984,-33.49055408456821,0.1547609442467328
sample_000000257,-40.02272687259929,-39.86865897998279,0.008907925241302857,-0.38495101322539366,-11.571571815090412,-11.49137786308382,-0.015603833777072975,-0.6930255741230571,-1.7851059443068167,-1.799755476078149,0.8206533521471661,-38.238220108027456,-38.0694985310055,-0.4412380506867134
sample_000000258,-3.645206926304289,-3.9439431442037387,0.00886158035994812,8.19531576503188,129.43234589846148,128.59799076432202,0.17723386890266624,-0.644626448163121,31.464031907711576,31.283958579993428,-0.5723148522297722,-34.93697757651674,-35.05675062294935,0.34282601055083683
sample_000000259,-84.23443505564121,-84.35057158134269,0.010082502750331868,0.13787297988615194,565.757471922175,565.6986493441303,0.8683291322106752,-0.010397136752753439,-48.95110046939951,-48.91603989734667,-0.07162366467074477,-36.02707920484854,-36.178198866516986,0.4194613191071789
sample_000000260,-318.8895438867544,-307.9085379241404,0.025466875131582207,-3.443513960593714,1012.3349315418535,1000.6087312016201,1.57598922755279,-1.1583320870271272,-292.2938026142678,-281.29507125564794,-3.762902689091425,-31.00677357237553,-30.973473838542386,-0.10739503017111854
sample_000000261,-74.2384307421211,-71.07490822789902,0.010795352916685392,-4.261300356968852,635.8588818019605,605.4097321747872,0.9881739857905688,-4.788664670513591,-37.109905798691464,-35.62060443984507,-4.013217837106209,-37.662705883183875,-35.96290445570153,-4.513221733867217
sample_000000262,-146.52702355988782,-143.70379733673002,0.01550501796890302,-1.9267614632217707,587.0633620804282,572.434479187621,1.0294444779902427,-2.4918746148568176,-110.2374849486964,-108.123762899774,-1.9174258646286428,-37.91989817987702,-37.169764294042324,-1.9782064874656593
sample_000000263,-40.84062865929963,-40.69899221446134,0.008928523108670783,-0.3468028027184625,179.52391101117496,177.92548113638426,0.252261568717813,-0.8903715754561505,-3.067748254028193,-3.059378665621266,-0.2728251379798629,-37.812854939235,-37.67923215541202,-0.3533792516796464
sample_000000264,-195.64185609309723,-194.55807463949486,0.017912383941916694,-0.5539619564264646,701.0993960479915,696.8023340686638,1.1742346825783403,-0.6129033919512312,-162.3146841674193,-161.36304691905403,-0.586291531937867,-35.75105103786451,-35.604050105511995,-0.41117933063512135
sample_000000265,-60.21265392556824,-60.692032492501205,0.010615547668988548,0.7961425641951408,-223.65093677115095,-225.54750375994186,-0.35125688735629856,0.8480031499852629,-22.64467543971316,-22.90470308801864,1.1482948784041902,-37.904053760801446,-38.12625464361658,0.5862193110461628
sample_000000266,-32.74187612830304,-32.017635056047475,0.010037148675032628,-2.2119718168181293,100.47894823080281,98.65469246545356,0.1247565616008972,-1.8155601720261698,6.074399585675052,6.729146938157262,10.778799505160436,-38.752390961379184,-38.68405713395857,-0.17633448085491876
sample_000000267,-41.53541775826079,-41.03438144715842,0.008305697766095839,-1.2062869188374208,145.5858883366495,143.42872032813335,0.2295264853053177,-1.481715043375609,-5.102798622190228,-5.0014609174620785,-1.9859240434742722,-36.480690100244956,-36.08027921292622,-1.0975968004400394
sample_000000268,-50.95464336614834,-50.67266796838149,0.009045439963814976,-0.5533850874799368,-213.81765252647443,-211.58352867125797,-0.3157475241767001,-1.0448734371638668,-14.572870442179795,-14.397281944430365,-1.2048998750527975,-36.60970795639318,-36.500939281432686,-0.2971033669267492
sample_000000269,-127.01940397385819,-127.12562586854895,0.017093235032161633,0.08362651009811345,701.1379095358293,700.1778301090837,1.191293403286704,-0.13693160984279792,-89.60225553251416,-89.57143137500923,-0.034401095510093176,-38.87582932350464,-39.01087737397165,0.3473830727653749
sample_000000270,-206.52666978433612,-203.76609243369722,0.01517581417950389,-1.3366686992636876,788.5261294178986,778.1385474067628,1.2222391398860677,-1.317341508873532,-173.96106635740875,-171.07857765380135,-1.6569734619154606,-35.1754273802982,-35.262958657838446,0.24884211524682098
sample_000000271,-65.32135294213406,-64.12443683311923,0.010272142753967834,-1.8323504567872757,263.6073988073303,255.4149938773342,0.41281439157388505,-3.107805382952808,-26.00364371680875,-25.30176186904685,-2.6991672990358797,-39.54870550082676,-39.04649200494134,-1.2698607692100623
sample_000000272,-348.53504344380093,-340.8069634246499,0.022948110822312528,-2.2173035866900257,1135.0838647663204,1107.8715585439468,1.7741115832709042,-2.397382877781971,-317.0623996068589,-309.9043396368583,-2.2576186829079092,-35.63849747732196,-34.968601734498094,-1.8796969295637307
sample_000000273,-87.06560266166808,-85.66784824677676,0.012202595068074876,-1.60540370957164,517.5216137785312,507.9497535707922,0.8049535416938263,-1.8495575745818416,-48.648901453073506,-47.765884367457176,-1.8150812438551869,-38.99032175201738,-38.46497484992898,-1.347377704215071
sample_000000274,-40.54953044103525,-40.72972652240284,0.009739423064152462,0.44438512458145735,-3.8180020245123405,-3.8255149207845403,0.015010297140685908,0.19677559686887144,-0.9966221913987133,-0.9874615436502496,-0.9191695536708002,-39.553154727426,-39.74251194134083,0.4787411148864248
sample_000000275,-45.59769345410224,-45.15345084641092,0.008409803329467185,-0.9742655253790156,-242.60504125160523,-236.8114468235964,-0.357282744481884,-2.3880766855130147,-10.430987646930074,-10.157876865961391,-2.618263871197866,-35.40760289712665,-35.230717945293186,-0.49956771246951337
sample_000000276,-41.649979784826236,-41.80167773776323,0.010174363782005964,0.3642209521365914,265.8291076583678,265.64138585840334,0.38366885488164854,-0.07061747361605257,-1.9690179266475527,-1.949994385886082,-0.9661436040788202,-39.72476940409881,-39.895459959555765,0.42968293590483486
sample_000000277,-169.81353553994788,-169.20951206703114,0.014874015810783268,-0.35569807259247765,714.060522131733,705.8536544493395,1.1131890061689012,-1.1493238217249437,-136.31960888494245,-135.59885522928113,-0.5287233887750239,-35.822390047162436,-35.91235147470421,0.2511318407937979
sample_000000278,-197.4972969983781,-195.80498797271548,0.013974740252342388,-0.8568770567409373,866.3484491599567,857.3970893921615,1.2795941514976688,-1.0332285786942517,-162.79186359176123,-161.2985082534137,-0.9173402806496925,-36.85406439387092,-36.632909365390766,-0.6000831444711272
sample_000000279,-95.56573871272214,-93.90204590260801,0.012290648793550334,-1.740888348192771,478.4208882056676,468.8439022084294,0.7128277983023371,-2.0017909404325898,-57.082899812456425,-55.963076767909016,-1.9617486992191062,-39.168133884589615,-38.61054569024701,-1.423576103946033
sample_000000280,-64.96092992887635,-64.02749937691988,0.011460333096717557,-1.4369106984436026,407.41772071001714,400.2521853031772,0.645376097052392,-1.758768713926425,-24.94915381522262,-24.521652817032667,-1.7134889678266938,-40.27511659095169,-39.764555443578935,-1.2676838469722989
sample_000000281,-74.29266928500326,-74.46310721356569,0.012204705677213474,0.22941419416308442,388.7092108798628,380.4984003964422,0.6095254151263321,-2.1123272239510333,-34.7111656697733,-34.601184656868064,-0.3168462100972004,-39.99825556818362,-40.269870344578344,0.6790665556194279
sample_000000282,-49.111401966734554,-48.560104836326225,0.008986792476102725,-1.1225440698714908,-200.60058083007303,-197.61612377241406,-0.312676873203188,-1.4877609253719355,-10.736922217694698,-10.615047213779736,-1.1351018610725243,-38.5739679244381,-38.141577802109126,-1.1209376312438921
sample_000000283,-75.59673409004255,-75.35330828017293,0.011058954691590992,-0.3220057226012943,358.6492674906727,356.50318524975415,0.5383123065175076,-0.5983790949675769,-36.767722705530964,-36.57902747069773,-0.5132089260585277,-39.32428231814979,-39.26658794611316,-0.14671436739736862
sample_000000284,-142.77305267105876,-131.64343869756195,0.012832706985123708,-7.795318349842132,664.3424662498904,611.6215826940338,0.9978067329260586,-7.9357991147935785,-108.64066841402058,-100.10172881310666,-7.859800317476628,-35.98756037255845,-33.2496621677283,-7.6079016651483595
sample_000000285,-190.84396525099598,-182.16517127434295,0.013303230067044147,-4.5475862782659995,909.2003893550465,866.9704796395345,1.2993616797766128,-4.644730711726637,-155.62892465464665,-148.59148110988457,-4.521938039717712,-37.25075754872246,-35.51485308141179,-4.660051450068301
sample_000000286,-339.62749331254554,-328.3747231657971,0.02333494247115708,-3.3132683214173637,1049.5049074065657,1014.788265794029,1.6086462905368208,-3.307906553607747,-307.5160642551296,-297.0994228342481,-3.387348705217351,-36.012257777480706,-35.047093408673724,-2.680099578234499
sample_000000287,-286.28120692791384,-275.76535602091906,0.024112558426598468,-3.6732592473814383,1035.4568146594438,993.5247253705307,1.6042167998555072,-4.0496222242454705,-256.10135368599134,-246.42389930815696,-3.7787595569291725,-34.614513989803314,-33.59652056007931,-2.940943876964096
sample_000000288,-151.7525352652119,-149.74394745383935,0.014371352767501872,-1.3235942370664229,668.1145355602854,658.5215987838994,1.0504629124738896,-1.4358221930228254,-113.4765309518004,-111.84447358073808,-1.438233401544095,-39.795085834825834,-39.39674364445545,-1.0009833677046247
sample_000000289,-37.253250908139485,-37.20708568181193,0.00859715368233269,-0.12392267842983287,96.29020700684052,95.77038025536592,0.13115143169849824,-0.539854225713387,1.0441666741750226,1.0076456246830923,-3.497626422600107,-38.291169857254076,-38.208517309716186,-0.21585276147480242
sample_000000290,-94.05890910488051,-94.32431703048817,0.011780497934846564,0.2821720219099266,423.059453605653,411.44712548578815,0.656926873395859,-2.744845439782814,-53.00895223780264,-53.513343760009796,0.9515213957529561,-41.52362862042181,-41.271641681272015,-0.6068519238847655
sample_000000291,-216.9267445188199,-215.52291993988416,0.019608790579032365,-0.6471422332223996,792.3754165386284,786.7636361910436,1.2084856708003289,-0.7082224196327355,-180.63233338080417,-179.36323875619206,-0.7025844160118543,-38.63910405221998,-38.487767876447386,-0.3916658511751823
sample_000000292,-20.493242209199305,-20.669979281952937,0.009608969934457928,0.8624163563259668,199.17280416471783,198.13096103522685,0.26346814527615453,-0.5230850335517547,19.121929232391796,19.013932334124217,-0.5647803469779447,-39.480658050409836,-39.55010177956496,0.17589303872913647
sample_000000293,-205.19723130830477,-197.70337969922878,0.016475368053303345,-3.652023743837277,689.9217654299889,664.0359962351207,1.0636906864476359,-3.751986165958263,-169.23923196974965,-162.8771595897023,-3.7592184188028743,-38.24511242914787,-37.02751990516691,-3.1836552349967566
sample_000000294,-209.7422671295974,-206.28831569507213,0.015187860853416136,-1.6467598456877115,803.8895373726758,784.7349394604934,1.1873654273766132,-2.3827400434622845,-175.29541101185055,-172.21629126512036,-1.7565318618192618,-37.09627888350597,-36.65830994768548,-1.1806276774979143
sample_000000295,-66.45895070178125,-66.82548781978046,0.010167363934854049,0.5515240823526739,284.6753576354461,286.04558351291064,0.4222136516618375,0.48132928991318763,-25.357766513514036,-25.43377675957972,0.2997513445246717,-41.35827316746313,-41.65003746492694,0.7054557047931591
sample_000000296,-51.92377470568962,-51.80317138698464,0.008345401414158961,-0.2322699368229184,290.89482584770604,288.2275075727408,0.3746524845107584,-0.9169356200105336,-14.01055710990219,-14.036639086692619,0.1861594552296126,-38.08564669728945,-37.93738027548196,-0.3892973722776348
sample_000000297,-3.316226088959928,-3.1213628413654857,0.009875092071807713,-5.876054357185209,334.42009034629456,324.458850705609,0.4434647589956308,-2.978660651150062,37.93749426786816,37.523371953807064,-1.0915911080923562,-40.95900866191874,-40.358801598864034,-1.4653847411417964
sample_000000298,-67.78082513900824,-67.59247623518398,0.010946165674522817,-0.277879331563149,264.7900665507725,259.80541860324695,0.38468234440383886,-1.8824905376764847,-26.74439103214098,-26.89551977571568,0.5650857534691088,-41.33209012004937,-40.98704609800436,-0.8348090334721183
sample_000000299,-63.283052503325834,-63.0145760846539,0.009253587443588689,-0.42424694772399113,258.99574453909617,257.3777291402945,0.32929923477001716,-0.6247266346715709,-23.303631650999904,-23.16172798718841,-0.6089336886914153,-40.20677071800886,-40.07877759909303,-0.3183372268653821
sample_000000300,13.16702866024891,12.922148074171785,0.04594857741647396,-1.859801420622833,-217.8780993428599,-216.90202816853846,-0.2829460508234544,-0.44798957640321185,33.07543241909091,32.80044071295305,-0.8314077429238318,-20.201503138575006,-20.1700787956538,-0.15555447882093684
sample_000000301,-92.40828149177581,-92.67475244968178,0.011611843514751235,0.288362637638361,398.3610573509477,397.4973057038555,0.6073548022749258,-0.21682632655813744,-51.97386346974639,-52.21382755085531,0.461701449707692,-41.08665914867205,-41.11175116901076,0.061070967702473916
sample_000000302,-8.761735518767145,-8.8899910391774,0.008832472090737224,1.463814105499288,209.35123613466558,202.53688411219116,0.2831199116814625,-3.254985329100746,30.22390532175895,28.98250273791367,-4.107353337133311,-38.79323694274378,-37.68635242335118,-2.8532924979327925
sample_000000303,-171.10805479016972,-171.5275776100307,0.012697129534917192,0.24518005325666803,799.0784042569276,798.9481338429326,1.130790463176064,-0.01630258223735574,-132.44883855829303,-132.55251712652273,0.07827820112145856,-40.41308142427387,-40.72863867238407,0.7808294665713492
sample_000000304,-101.8937202102851,-99.43139806878425,0.009996667007259076,-2.416559270207413,579.7283669698236,565.4255655920895,0.7576785256729988,-2.4671556874977987,-66.46805798451041,-64.87991957141946,-2.389325732160013,-36.54649836566604,-35.64466176829587,-2.467641600973213
sample_000000305,-189.05299962630608,-188.2570114875337,0.01706407323351584,-0.42103967688731325,704.0621765580796,701.1334739850986,1.086369512071884,-0.4159721499738069,-150.98912222111736,-150.35187050429343,-0.4220514083727811,-40.04739673395927,-39.88040946206163,-0.4169740994825712
sample_000000306,-138.2183749522673,-139.4343063785429,0.012053171927971588,0.8797176400717456,546.637205185359,547.588150962908,0.7825143027873245,0.1739628712660627,-99.23341490458805,-100.14072449007111,0.9143186157157162,-40.233462355968484,-40.54425358144119,0.7724694999474753
sample_000000307,-116.76744154488678,-108.69081103541502,0.012345822939740108,-6.916851480698927,461.65944023641714,428.97186423452365,0.6845131701842003,-7.080452201985534,-76.40459694945204,-71.06564353732225,-6.987738467702351,-41.31156515397288,-38.50671394736689,-6.789506028522498
sample_000000308,-68.65360167171774,-67.29059878632104,0.012848619613068652,-1.9853334016097126,434.2739758787141,423.5403989872613,0.653134197378239,-2.4716141163500245,-25.923992958370146,-25.36476851045991,-2.157169417567201,-42.95528176786849,-42.14592551822929,-1.88418330954732
sample_000000309,-70.08982175275526,-70.30458620241362,0.00916874117747242,0.30641317710287724,430.6436469077734,430.60357217386945,0.5777586416868492,-0.009305776177523963,-33.34959904192991,-33.519050911018596,0.508107665329449,-37.43198349130238,-37.477231412590406,0.12088037305994531
sample_000000310,-181.51905999611944,-176.4766188270481,0.012167256547183168,-2.7779127818197917,775.0125135780636,752.089304037107,1.0621548670829126,-2.957785731113569,-143.5252860371723,-139.50197003002646,-2.8032105827706344,-39.81535390403353,-38.742349408057564,-2.694951546989172
sample_000000311,-43.05139145268505,-42.839697658111895,0.008797980076805436,-0.4917234668380383,-164.31252665776387,-162.7369415721218,-0.23207636211898197,-0.958895294041556,-4.230971678287626,-4.244692186111663,0.3242873946532619,-39.00063273840138,-38.77349026137194,-0.582407158758187
sample_000000312,-226.41179228657208,-221.52345676243434,0.015785856497751424,-2.1590463441720917,910.9127450178523,890.1949183669617,1.2841506072806788,-2.274402983623266,-188.65497253307186,-184.468165333574,-2.2192933179982246,-40.01952194856972,-39.26652985142222,-1.8815619489787774
sample_000000313,-87.42161243580384,-87.55354595175045,0.013564297581513406,0.15091636069226705,614.2324513277664,605.8761499886195,0.8843649551355046,-1.3604460853677312,-46.47970100663245,-46.94796390258233,1.0074567731902107,-41.62011689663536,-41.274560091367064,-0.8302638988893141
sample_000000314,-88.16037360841347,-87.915425102593,0.010636691851697563,-0.277844223878248,534.0276319712208,531.283616581923,0.7367640827670915,-0.5138339713188673,-47.4868898160729,-47.281686286945906,-0.43212669838305995,-41.25547931203575,-41.21274372107665,-0.10358767289036618
sample_000000315,-34.10008733828407,-34.0289099870687,0.008664549766496327,-0.20873070062626434,37.522998099337435,37.08619089881896,0.052064726692655376,-1.1641052758153294,6.162831803919329,6.047940399833394,-1.8642631787041284,-40.25059559263234,-40.06467027885683,-0.46191941022989186
sample_000000316,-147.60123447152404,-145.99278905574246,0.012025845570409827,-1.0897235524760354,563.4131883507697,558.9056084500129,0.8241276932156032,-0.8000487020815851,-107.42026016870973,-105.36350450415102,-1.9146813285766147,-41.48441661432631,-41.92229983469929,1.0555366475173282
sample_000000317,-42.94728193189167,-41.11576360650908,0.008149549350551307,-4.264573316390839,159.8772565769564,152.157794628325,0.20674754248509647,-4.828367782828231,-4.379889798452179,-4.191003027054094,-4.312591870800865,-38.658456773773814,-37.01142824474953,-4.260461142208965
sample_000000318,-51.91707795834782,-52.06792832743236,0.009704159067090462,0.29056020680818956,87.51343290672963,87.42281531178226,0.13034297072372464,-0.10354706921845198,-9.787549748276241,-9.775039334148488,-0.12781967345766518,-42.12470301214203,-42.28806879139436,0.3878146730322165
sample_000000319,-47.43858383791364,-45.6258148410771,0.009198360895446255,-3.8212966116997493,252.65636262786055,242.1234394941008,0.30868921957656303,-4.168873098705121,-5.579827361275827,-5.337436586572509,-4.344055093630983,-41.88092179048496,-40.309619523911,-3.7518330528506825
sample_000000320,-127.94155775201948,-124.4649230918069,0.011803079302556054,-2.717361521383935,545.9265762655588,530.7113227428348,0.7244303936622558,-2.787051260043935,-87.20301706199109,-84.77010032453822,-2.7899455998447316,-41.83302735492302,-40.75880534850835,-2.5678801519686045
sample_000000321,-48.0254791257594,-47.83332048473613,0.009292575834106717,-0.4001181133874439,183.78771494316754,180.39988597405534,0.2348154403204565,-1.8433380980659237,-6.876598703208517,-6.473862464822302,-5.856619758810473,-41.24281687310164,-41.45166281353795,0.5063813683699194
sample_000000322,-46.89060730423417,-53.45009424527092,0.009613557868494434,13.988914450345431,101.01107021905659,97.97908700223812,0.14443214279616964,-3.001634583460205,-5.219757108879198,-12.152194727938651,132.81149820681998,-41.70718621322098,-41.33314434516769,-0.8968283454584147
sample_000000323,-49.42247786068004,-49.6938809112671,0.008558179953090059,0.5491490154583816,-207.83022418182088,-208.97877928193873,-0.26964740222549693,0.5526410341130314,-10.055310274717055,-10.090475505157272,0.3497180045118673,-39.58125136680522,-39.81867230268824,0.5998318084559996
sample_000000324,-14.16574858072561,-13.000160339042871,0.010641775065879043,-8.228214944240063,182.86967513856823,183.43689345444935,0.21901650853935217,0.3101762582841114,27.42116066565385,28.01823237985699,2.177412260127254,-41.34697444539432,-40.77771473811234,-1.3767868505923941
sample_000000325,-164.2771754320526,-156.18445557040624,0.011996771735893363,-4.92625943948836,840.8958157717217,825.7332837359702,1.0386621472856303,-1.8031403833108945,-129.53287569467147,-121.50770028620796,-6.1954738250234325,-36.88647151022165,-36.78031734896006,-0.28778616364042575
sample_000000326,-51.19815232104533,-50.91196692127017,0.010729333661696608,-0.5589760309719582,-70.72663313882649,-69.91581861362523,-0.049949376587746015,-1.1464062252330554,-7.603697957124168,-7.588231861643107,-0.20340228620694406,-43.653274846307845,-43.38188111627007,-0.6217030245572205
sample_000000327,-199.87664906640393,-200.17202628921333,0.015666740825857384,0.14777975525859208,685.0766612378856,678.946792604854,0.9966531670566054,-0.8947711956725197,-161.05613025669763,-161.11490651597876,0.03649427015752315,-40.891647550192715,-41.10970711908347,0.5332618809821565
sample_000000328,-29.91590685940127,-30.230067575143362,0.009414348826209062,1.05014605513576,167.0869555909512,160.99884238775078,0.2023745022101982,-3.6436795330120413,13.098710697600941,12.741922055165128,-2.723845504131636,-42.93964238717705,-42.89974617404514,-0.0929123087988852
sample_000000329,-75.96116471830506,-73.78804397902083,0.00996639449115971,-2.860831251525758,426.30496942011143,413.34958062170557,0.548329087288749,-3.0389954909577175,-34.781314698798084,-33.741962742742814,-2.988248043686476,-41.734287462874384,-40.583669236256654,-2.7570093957906607
sample_000000330,-79.11417087164064,-79.13061283562602,0.009766559504812365,0.020782577639677845,537.0927476418616,535.8947941080568,0.6717969585950119,-0.22304407182269892,-38.07848922830894,-37.95633538690275,-0.32079487364581316,-41.577837511141354,-41.71522397171736,0.3304319531750268
sample_000000331,-45.966479494686546,-45.34653161664612,0.009630184395711528,-1.3486955817708208,-59.18292486606726,-60.68528741678118,-0.0796147240315785,2.5385067637562866,-3.2502940597022727,-3.0545592005945372,-6.02206617347308,-42.730714738182186,-42.30687060044913,-0.9918957366615927
sample_000000332,-225.20250488457583,-215.3872922865361,0.02374655869170632,-4.358394060967644,994.0397507912963,947.7028495244889,1.3246941613302428,-4.6614736714423515,-194.6591894867847,-186.22581847748853,-4.332377542273032,-34.2099150687369,-32.6571512545732,-4.538929170223831
sample_000000333,-68.51147363334772,-68.11523428551271,0.009820627361970782,-0.5783547292466038,590.1173676329647,585.9880308260939,0.7352652538207879,-0.699748394702244,-26.842873158448025,-26.598510338500763,-0.9103452469668155,-42.06621407799037,-41.91155523641758,-0.367655718401598
sample_000000334,-60.073974891130085,-57.90979177330278,0.008425721936308203,-3.6025302499949072,316.0940323036107,303.08857899856594,0.37553696196931874,-4.114425448106184,-19.93273342077621,-19.150197468487306,-3.9258838001277496,-40.36307362921644,-38.97229926914406,-3.445660191412377
sample_000000335,-272.6495527491359,-273.1971832034956,0.016251986603523037,0.20085507158839117,928.1352428141588,928.1442344461163,1.2008761618137724,0.0009687846708933418,-236.47875418442487,-236.77652994685403,0.12592072529142515,-39.42894284418137,-39.678825739073694,0.6337549953592001
sample_000000336,-397.4816944768258,-376.6962018671429,0.02694895943459836,-5.229295562161977,1182.7602639761365,1162.4202866637959,1.539409170229423,-1.7197041473106982,-366.6082838118693,-345.8170705841616,-5.671233887987373,-36.101626877772254,-36.017574136165784,-0.232822586890735
sample_000000337,-283.96435385014416,-267.00267248874485,0.015453407559158782,-5.973172735036477,1016.0199531608595,955.9180929867039,1.271097711379073,-5.915421246125871,-248.86078961155144,-233.96305775234467,-5.986371690960535,-38.52900681554771,-36.26242888828754,-5.88278316674785
sample_000000338,-34.96335562665899,-34.059215825706,0.008478325606656494,-2.5859640321926025,101.04667199421806,97.96991089295217,0.13293484939940042,-3.0448910790866437,6.790391937800229,6.612060351667213,-2.626234063755487,-41.72598216501224,-40.644356198040185,-2.59221212024342
sample_000000339,-215.0014446638567,-215.70725984289314,0.016134663538525103,0.32828392392430367,786.8305084437865,784.5791904251103,1.0499715788424908,-0.2861249016804051,-175.27017186009678,-175.89291182449915,0.3553028777192338,-41.75539454886884,-41.8326738730784,0.1850762639043234
sample_000000340,-361.88279889769683,-358.5292164934482,0.020669190543873266,-0.9267040087187699,1376.4746882982936,1363.7327514850306,1.798849180322816,-0.9256935068683025,-327.4838761543367,-324.17223410916716,-1.0112381971467923,-39.27349819733277,-39.18643423274074,-0.22168629887404925
sample_000000341,-265.24372469522586,-259.3018174582375,0.018101786523505685,-2.240168827298671,1021.3590762998157,997.7885355101276,1.3082826038812303,-2.307762405664372,-231.6430230610343,-226.4374706027123,-2.247230410626456,-37.489681356229255,-36.66357686460662,-2.203551648713525
sample_000000342,-54.5984854032058,-54.89124611555193,0.008173260262786643,0.5362066551555664,-278.514658050285,-278.4406403338587,-0.3527269728442895,-0.026575878248002123,-15.273752549958974,-15.315366447962113,0.27245366105692337,-39.61935301070862,-39.87042135520409,0.6337012732832978
sample_000000343,-42.11772920619674,-40.79242491591532,0.008268670004751526,-3.146666060254816,121.50275239268483,118.01475299114391,0.1296632351467008,-2.870716368850683,-0.22512823871456053,0.8580169215906909,-481.12363268588797,-41.906813231601014,-41.66424610862752,-0.5788250269304078
sample_000000344,-349.3567759646105,-335.9179862790079,0.020726106431000757,-3.8467236390354,1260.6574144044096,1214.6232678737053,1.5884432452310826,-3.6515984441699247,-315.61665194604643,-303.6292061869879,-3.7981030738225208,-38.194846765992445,-36.58083851307869,-4.225722550485059
sample_000000345,-39.842673388747706,-39.57034217227361,0.010806438653775848,-0.6835164242543134,117.69079089094593,110.94642713941617,0.16954738963046703,-5.730579003228205,4.961604406602556,4.693386282593056,-5.405874834611453,-44.77201069989171,-44.23331037523503,-1.2032077993271444
sample_000000346,-45.57199625982133,-44.41174846809558,0.008336513453936689,-2.545966573662447,-127.47672213254233,-124.36274182073417,-0.14943436685952113,-2.4427834821250274,-4.586904147825306,-4.399088246757787,-4.09461142013539,-41.04286889424136,-40.06902564672043,-2.372746530049616
sample_000000347,-113.97127868655969,-109.41309068219738,0.01069356859533344,-3.9994181489339047,831.3798474445435,818.6190340846939,0.9831944422958104,-1.5348956796430928,-73.46119670637898,-68.73826325774672,-6.429153975682711,-41.50756241295574,-41.65699959515045,0.3600239896237945
sample_000000348,-498.7038165048433,-499.2481618436873,0.026456881251729254,0.10915202988800378,1384.9430410724578,1384.6898282149434,1.77918321427935,-0.01828326869806477,-465.89831436530034,-466.35193622250586,0.09736499214930501,-38.57117962652075,-38.660843438249294,0.23246323445832853
sample_000000349,-249.8639389630694,-250.09245380815156,0.014086641637285624,0.0914557122690477,1071.3674203496012,1071.2097865851629,1.3055089093274108,-0.014713324434193596,-210.99724569709386,-211.17230510279214,0.08296762600853651,-41.73675681267204,-41.78978901782802,0.12706355070664652
sample_000000350,-43.714302511925524,-43.71011045923738,0.00823618198530301,-0.009589659327180877,59.66789347575425,59.060275191857095,0.06243601345775608,-1.018333727742636,-2.3079918704485816,-2.2924848927713093,-0.6718818153487834,-41.40952770865162,-41.4208098725197,0.02724533336253693
sample_000000351,-100.68298911816389,-100.71336529400588,0.009750576622116472,0.03017011722441378,550.6576758209527,548.2163540012075,0.6844303710395141,-0.4433465521216147,-60.517577819444,-60.671910053762225,0.25502050789058384,-41.21745936185328,-41.088838214157676,-0.3120550118492816
